OBJECTID,FACILITYID,STREETSEGID,SOURCEID,BIKELANELENGTH,FACILITY,PROPOSEDCYCLETRACK,Shape_Length,TRAVELDIRECTION,NOTES,BIKELANE_YEAR,PLANSREADY,GAP,GAP_NOTES,NEED_SYMBOL,NEED_SYM_1,REPAINT_LINE,YEAR_INSTALLED
861,SEGID- 3784,3784,10140400,0.07345845,Existing Bike Lane, ,118.220149228709, ,existing bike lane,0, , , ,,,,2002
862,SEGID- 1112,1112,10140410,0.0731602,Existing Bike Lane, ,117.740156950552, ,existing bike lane,0, , , ,,,,2002
863,SEGID- 11943,11943,10140420,0.07319168,Existing Bike Lane, ,117.790802994272, ,existing bike lane,0, , , ,,,,2002
864,SEGID- 2223,2223,10140431,0.04971583,Existing Bike Lane, ,80.0100183519532, ,existing bike lane,0, , , ,,,,2002
865,SEGID- 9754,9754,10140440,0.07353932,Existing Bike Lane, ,118.350322669562, ,existing bike lane,0, , , ,,,,2002
866,SEGID- 8943,8943,10140450,0.07330932,Existing Bike Lane, ,117.980152313962, ,existing bike lane,0, , , ,,,,2002
867,SEGID- 4067,4067,10140460,0.07380017,Existing Bike Lane, ,118.770084832037, ,existing bike lane,0, , , ,,,,2002
868,SEGID- 6245,6245,10140470,0.07380655,Existing Bike Lane, ,118.780365797457, ,existing bike lane,0, , , ,,,,2002
869,SEGID- 988,988,10140480,0.05048966,Existing Bike Lane, ,81.25539159806, ,existing bike lane,0, , , ,,,,2002
870,SEGID- 362,362,10140483,0.02692179,Existing Bike Lane, ,43.3265214361543, ,existing bike lane,0, , , ,,,,2002
871,SEGID- 8494,8494,20060050,0.04177481,Existing Bike Lane, ,67.2301278594725,Out Bound,1975 plan,0, , , ,,,,2006
872,SEGID- 9788,9788,20060060,0.05487993,Existing Bike Lane, ,88.3208917973371,Out Bound,1975 plan,0, , , ,,,,2006
873,SEGID- 7056,7056,20060065,0.05399133,Existing Bike Lane, ,86.8907547141764,Out Bound,1975 plan,0, , , ,,,,2006
874,SEGID- 6232,6232,20060070,0.08923581,Existing Bike Lane, ,143.611415096509,Out Bound,1975 plan,0, , , ,,,,2006
875,SEGID- 5058,5058,20060080,0.07720597,Existing Bike Lane, ,124.25119931346,Out Bound,1975 plan,0, , , ,,,,2006
876,SEGID- 4651,4651,20490000,0.04772509,Shared Lane, ,76.8064118266758, ,ADC rec route,2015,yes, , ,,,,2015
877,SEGID- 10054,10054,30010100,0.06046834,Existing Bike Lane, ,97.314566872531, , ,0, , , ,,,,2008
878,SEGID- 5448,5448,35945330,0.1488306,Existing Bike Lane, ,239.520128033944, ,ADC rec route,2014, , , ,,,,2014
879,SEGID- 6545,6545,53191170,0.09550462,Existing Bike Lane, ,153.70006183487, ,existing bike lane,0, , , ,,,,1980
880,SEGID- 8491,8491,44777000,0.08587101,Existing Bike Lane, ,138.195978512488, ,"1975 plan, ADC rec route",2012,Yes, , ,,,,2012
881,SEGID- 10874,10874,13952320,0.08483043,Existing Bike Lane, ,136.521938511445, ,Sebastian planned lanes,0, , , ,,,,2005
882,SEGID- 8285,8285,34777000,0.08597329,Existing Bike Lane, ,138.361202798965, ,"1975 plan, ADC rec route",2012,Yes, , ,,,,2012
883,SEGID- 4483,4483,36539060,0.13752432,Existing Bike Lane, ,221.324368494861, , ,0, , , ,,,,2002
884,SEGID- 9739,9739,44777040,0.07200444,Existing Bike Lane, ,115.88014864775, ,"1975 plan, ADC rec route",2009,No, , ,,,,2009
885,SEGID- 1675,1675,44777050,0.05449445,Existing Bike Lane, ,87.7004862292191, ,"1975 plan, ADC rec route",2009,No, , ,,,,2009
886,SEGID- 57,57,44777060,0.10938695,Existing Bike Lane, ,176.041386985194, ,"1975 plan, ADC rec route",2012,Yes, , ,,,,2012
887,SEGID- 7599,7599,26142060,0.09941079,Existing Bike Lane, ,159.986303263129, , ,0, , , ,,,,2008
888,SEGID- 7143,7143,26142070,0.06452996,Existing Bike Lane, ,103.851100376517, , ,0, , , ,,,,2008
889,SEGID- 4971,4971,26142080,0.06940336,Existing Bike Lane, ,111.694111770138, , ,0, , , ,,,,2008
890,SEGID- 7920,7920,26142090,0.05776656,Existing Bike Lane, ,92.96645980638, , ,0, , , ,,,,2008
891, ,247,20130010,0.01536424,Existing Bike Lane, ,24.7261308951239, , ,0,yes, , ,,,,2016
892,SEGID- 11747,11747,26142100,0.08757752,Existing Bike Lane, ,140.94261906606, , ,0, , , ,,,,2008
893,SEGID- 7037,7037,10340120,0.05986133,Existing Bike Lane, ,96.3376326152447, ,ADC rec route,0, , , ,,,,2009
894,SEGID- 1344,1344,10340125,0.05818878,Existing Bike Lane, ,93.6459459875743,In Bound,ADC rec route,0, , , ,,,,2009
895,SEGID- 12601,12601,10330120,0.05863752,Existing Bike Lane, ,94.3688811615613,Out Bound, ,2011, , , ,,,,2011
896,SEGID- 12220,12220,10330125,0.05809427,Existing Bike Lane, ,93.4938691892998,Out Bound, ,2011, , , ,,,,2011
897,SEGID- 8718,8718,10330140,0.06869724,Existing Bike Lane, ,110.557619636556,Out Bound, ,0, , , ,,,,2011
898,SEGID- 10987,10987,10330150,0.06797052,Existing Bike Lane, ,109.388547582549,Out Bound, ,0, , , ,,,,2011
899,SEGID- 12018,12018,10330155,0.06785852,Existing Bike Lane, ,109.207517323965,Out Bound, ,2011, , , ,,,,2011
900,SEGID- 3961,3961,13438040,0.14807959,Existing Bike Lane, ,238.311811255896, ,44',2016,no, , ,,,,2016
901,SEGID- 1775,1775,13438050,0.05239382,Existing Bike Lane, ,84.3199195722885, ,44',2016,no, , ,,,,2016
902,SEGID- 3935,3935,13438060,0.10954122,Existing Bike Lane, ,176.289918998947, , ,2012,Yes,Yes,Stripe Bike Lane,,,,2012
903,SEGID- 279,279,13861100,0.05605029,Existing Bike Lane, ,90.2041997185591, , ,0, , , ,,,,2008
904,SEGID- 12274,12274,13861110,0.05626883,Existing Bike Lane, ,90.5561773023892, , ,0, , , ,,,,2008
905,SEGID- 10322,10322,13861120,0.08310955,Existing Bike Lane, ,133.75265964902, , ,0, , , ,,,,2008
906,SEGID- 8841,8841,13861130,0.12587707,Existing Bike Lane, ,202.579196423025, , ,0, , , ,,,,2008
907,SEGID- 12460,12460,13861140,0.09100786,Existing Bike Lane, ,146.463448409296, , ,0, , , ,,,,2008
908,SEGID- 12715,12715,13952325,0.02394768,Existing Bike Lane, ,38.5401301779458, ,Sebastian planned lanes,0, , , ,,,,2005
909,SEGID- 9474,9474,13952330,0.06064655,Existing Bike Lane, ,97.6013629285385, ,Sebastian planned lanes,0, , , ,,,,2005
910,SEGID- 12727,12727,13952340,0.06037065,Existing Bike Lane, ,97.1574154151464, ,Sebastian planned lanes,0, , , ,,,,2005
911,SEGID- 3284,3284,13861030,0.05370111,Existing Bike Lane, ,86.423110063917, , ,0, , , ,,,,2008
912,SEGID- 11475,11475,13861040,0.14804361,Existing Bike Lane, ,238.253420675381, , ,0, , , ,,,,2008
913,SEGID- 3108,3108,13861050,0.05252263,Existing Bike Lane, ,84.5275532032441, , ,0, , , ,,,,2008
914,SEGID- 2583,2583,13861080,0.05563655,Existing Bike Lane, ,89.5384584670781, , ,0, , , ,,,,2008
915,SEGID- 8502,8502,10140495,0.05783793,Existing Bike Lane, ,93.0809566659837, ,existing bike lane,0, , , ,,,,2002
916,SEGID- 10045,10045,10140500,0.07385622,Existing Bike Lane, ,118.860299999359, ,existing bike lane,0, , , ,,,,2002
917,SEGID- 6705,6705,10140520,0.08133731,Existing Bike Lane, ,130.900012520468, ,existing bike lane,0, , , ,,,,2002
918,SEGID- 13054,13054,10130590,0.04613763,Shared Lane, ,74.2514780201469, ,1975 plan,2014,Yes, , ,,,,2014
919,SEGID- 4814,4814,10130595,0.03643126,Shared Lane, ,58.6305311304392, ,existing bike route,2014,Yes, , ,,,,2014
920,SEGID- 8683,8683,10130600,0.07407331,Shared Lane, ,119.209693186182, ,1975 plan,2014,Yes, , ,,,,2014
921,SEGID- 4836,4836,10130610,0.04552001,Existing Bike Lane, ,73.2575060715418, ,1975 plan,2014,Yes, , ,,,,2014
922,SEGID- 12987,12987,10110040,0.09609523,Existing Bike Lane, ,154.651091926191, , ,2013, , , ,,,,2013
923,SEGID- 3891,3891,10110050,0.08415959,Existing Bike Lane, ,135.441792945248, , ,2013, , , ,,,,2013
924,SEGID- 4873,4873,10110060,0.06665439,Existing Bike Lane, ,107.270080180204, , ,2013, , , ,,,,2013
925,SEGID- 12136,12136,10110080,0.0887217,Existing Bike Lane, ,142.783831371698, ,"1975 plan, ADC rec route",2013, , , ,,,,2013
926,SEGID- 2638,2638,10110088,0.01598942,Existing Bike Lane, ,25.7331956598771, ,"1975 plan, ADC rec route",2013, , , ,,,,2013
927,SEGID- 12879,12879,10110090,0.08194631,Existing Bike Lane, ,131.880135620069, ,ADC rec route,2013, , , ,,,,2013
928,SEGID- 11109,11109,10110100,0.08427267,Existing Bike Lane, ,135.623501386919, ,ADC rec route,2013, , , ,,,,2013
929,SEGID- 3240,3240,10110110,0.01410682,Existing Bike Lane, ,22.7030536482067, ,ADC rec route,2013,Yes, , ,,,,2010
930,SEGID- 5390,5390,10110112,0.01503171,Existing Bike Lane, ,24.1910934037055, ,ADC rec route,2009,Yes, , ,,,,2010
931,SEGID- 7098,7098,10110115,0.1021403,Existing Bike Lane, ,164.379129692471, ,ADC rec route,2009,Yes, , ,,,,2010
932,SEGID- 6029,6029,10110120,0.10987965,Existing Bike Lane, ,176.834431800445, ,ADC rec route,2009,Yes, , ,,,,2010
933,SEGID- 7204,7204,10110140,0.07372557,Existing Bike Lane, ,118.650052570065, ,ADC rec route,2009,Yes, , ,,,,2010
934,SEGID- 11315,11315,10110150,0.06230605,Existing Bike Lane, ,100.272255961843, ,ADC rec route,2009,Yes, , ,,,,2010
935,SEGID- 4832,4832,10110160,0.10253259,Shared Lane, ,165.010529805726, , ,2012, ,Yes,Sharrows,,,,2012
936,SEGID- 12091,12091,10050270,0.0368568,Existing Bike Lane, ,59.3154081749507, ,ADC rec route,2016, , , ,,,,2006
937,SEGID- 8135,8135,10050280,0.03737542,Existing Bike Lane, ,60.1501141126096, ,ADC rec route,2016, , , ,,,,2006
938,SEGID- 9683,9683,10050370,0.0260664,Existing Bike Lane,Yes,41.9498771779437,In Bound,ADC rec route,2017, , , ,,,,2008
939,SEGID- 9855,9855,10050390,0.07388346,Existing Bike Lane,Yes,118.904169561195,In Bound,ADC rec route,2017, , , ,,,,2008
940,SEGID- 3356,3356,10050400,0.0740419,Existing Bike Lane,Yes,119.159135066883,In Bound,ADC rec route,2017, , , ,,,,2008
941,SEGID- 9284,9284,10050410,0.07381816,Existing Bike Lane,Yes,118.799054121193,In Bound,ADC rec route,2017, , , ,,,,2008
942,SEGID- 5877,5877,10050420,0.03571381,Existing Bike Lane,Yes,57.4759256413084,In Bound, ,2017, , , ,,,,2008
943,SEGID- 9543,9543,10140330,0.06584296,Existing Bike Lane, ,105.963971962648, ,COG 95,2010,Yes, , ,,,,2010
944,SEGID- 7619,7619,10140340,0.01115726,Existing Bike Lane, ,17.9560607341271, , ,2010,Yes, , ,,,,2010
945,SEGID- 12848,12848,10140344,0.0423341,Existing Bike Lane, ,68.1302456340506, ,COG 95,2010,Yes, , ,,,,2010
946,SEGID- 1557,1557,10140346,0.04717452,Existing Bike Lane, ,75.9201888698873, ,existing bike lane,0, , , ,,,,2002
947,SEGID- 8788,8788,10140347,0.02167349,Existing Bike Lane, ,34.8801757087593, ,existing bike lane,0, , , ,,,,2002
948,SEGID- 6961,6961,10140348,0.00694072,Existing Bike Lane, ,11.1700402844751, ,existing bike lane,0, , , ,,,,2002
949,SEGID- 7573,7573,10140349,0.0189146,Existing Bike Lane, ,30.4401644292563, ,existing bike lane,0, , , ,,,,2002
950,SEGID- 7150,7150,10180180,0.05120503,Shared Lane, ,82.4064368702113, ,public input,2012,Check recon plans, , ,,,,2012
951,SEGID- 6677,6677,10180185,0.05103019,Shared Lane, ,82.1252776042879, ,public input,2012,Check recon plans, , ,,,,2012
952,SEGID- 7471,7471,10180190,0.04936999,Shared Lane, ,79.4533333751634, ,public input,2012,Yes, , ,,,,2012
953,SEGID- 4377,4377,10180197,0.01409977,Shared Lane, ,22.6919615016567, , ,2012,Yes, , ,,,,2012
954,SEGID- 10867,10867,10180200,0.05765429,Shared Lane, ,92.7854773961091, ,public input,2012,Yes, , ,,,,2012
955,SEGID- 11828,11828,10180210,0.06376888,Shared Lane, ,102.626565820375, ,public input,2012,Yes, , ,,,,2012
956,SEGID- 9607,9607,10180220,0.06321747,Shared Lane, ,101.73890308821, ,public input,2012,Yes, , ,,,,2012
957,SEGID- 5366,5366,10180230,0.06648145,Shared Lane, ,106.990706837911, ,public input,2012,Yes, , ,,,,2012
958,SEGID- 11932,11932,10180240,0.14723586,Shared Lane, ,236.954048412319, ,public input,2012,Yes, , ,,,,2012
959,SEGID- 4334,4334,10180163,0.02301041,Shared Lane, ,37.0324739137466, , ,2012,Yes, , ,,,,2012
960,SEGID- 7897,7897,10180167,0.05108868,Shared Lane, ,82.2186738356955, ,public input,2012,Yes, , ,,,,2012
961,SEGID- 1388,1388,10180175,0.05073958,Shared Lane, ,81.657350683815, ,public input,2012,Yes, , ,,,,2012
962,SEGID- 8165,8165,10170140,0.06560531,Existing Bike Lane,Maybe,105.58172789937, , ,2009,Yes, , ,,,,2010
963,SEGID- 9955,9955,10170150,0.05108931,Existing Bike Lane,Maybe,82.2204414407058, , ,2009,Yes, , ,,,,2010
964,SEGID- 1992,1992,10170155,0.05112662,Existing Bike Lane,Maybe,82.2804768545283, , ,2009,Yes, , ,,,,2010
965,SEGID- 7386,7386,10170160,0.05129443,Existing Bike Lane,Maybe,82.5505261074022,In Bound, ,2009,Yes, , ,,,,2010
966,SEGID- 1577,1577,10170165,0.05108906,Existing Bike Lane,Maybe,82.2200444247463,In Bound, ,2009,Yes, , ,,,,2010
967,SEGID- 48,48,10170175,0.05103319,Existing Bike Lane,Maybe,82.1301389639496,In Bound, ,2009,Yes, , ,,,,2010
968,SEGID- 6451,6451,10170177,0.05821071,Existing Bike Lane,Maybe,93.681241287244,In Bound, ,2009,Yes, , ,,,,2010
969,SEGID- 4341,4341,10170181,0.04413716,Existing Bike Lane,Maybe,71.0319944876014,In Bound, ,2012,Yes, , ,,,,2012
970,SEGID- 11196,11196,10170190,0.04905889,Existing Bike Lane,Maybe,78.9528048553563,In Bound, ,2012,Yes, , ,,,,2012
971,SEGID- 638,638,10170195,0.04948604,Existing Bike Lane,Maybe,79.6402181153923,In Bound, ,2012,Yes, , ,,,,2012
972,SEGID- 7013,7013,10170200,0.03871902,Existing Bike Lane,Maybe,62.3123244434849,In Bound, ,2012,Yes, , ,,,,2012
973,SEGID- 4050,4050,10170205,0.03794265,Existing Bike Lane,Maybe,61.0629051396046,In Bound, ,2012,Yes, , ,,,,2012
974,SEGID- 7171,7171,10170210,0.02813705,Existing Bike Lane,Maybe,45.2822812141938,In Bound, ,2012,Yes, , ,,,,2012
975,SEGID- 13014,13014,20140000,0.07789099,Existing Bike Lane, ,125.353651509478,In Bound,"Sebastian planned lanes, ADC rec route",0, , , ,,,,2003
976,SEGID- 11500,11500,20140015,0.01810186,Existing Bike Lane, ,29.1318413859501,In Bound,"Sebastian planned lanes, ADC rec route",0, , , ,,,,2003
977,SEGID- 8770,8770,13952345,0.06122409,Existing Bike Lane, ,98.5307351129688, ,Sebastian planned lanes,0, , , ,,,,2005
978,SEGID- 11211,11211,13952350,0.12060875,Existing Bike Lane, ,194.10136330488, ,Sebastian planned lanes,0, , , ,,,,2005
979,SEGID- 1139,1139,13952360,0.04309838,Existing Bike Lane, ,69.3602508992543, ,Sebastian planned lanes,0, , , ,,,,2005
980,SEGID- 8695,8695,30060000,0.07799672,Existing Bike Lane, ,125.523796007528,In Bound,1975 plan,0, , , ,,,,1980
981,SEGID- 11940,11940,30060010,0.07447748,Existing Bike Lane, ,119.860132537664,In Bound,1975 plan,0, , , ,,,,1980
982,SEGID- 9924,9924,30060020,0.07810921,Existing Bike Lane, ,125.704841082386,In Bound,1975 plan,0, , , ,,,,1980
983,SEGID- 2721,2721,30060025,0.02987085,Existing Bike Lane, ,48.0725881162855,In Bound,1975 plan,0, , , ,,,,1980
984,SEGID- 10243,10243,30060030,0.03009461,Existing Bike Lane, ,48.4331405979769,In Bound,1975 plan,0, , , ,,,,1980
985,SEGID- 12623,12623,17546098,0.05100152,Shared Lane, ,82.0792581146834, ,1975 plan,2012, ,Yes,BAFURL Signs,,,,2012
986,SEGID- 6707,6707,17546105,0.03602351,Shared Lane, ,57.9746601907178, ,1975 plan,2012, ,Yes,"BAFURL Signs, Sharrows",,,,2012
987,SEGID- 1393,1393,16253302,0.05408404,Shared Lane, ,87.0394936690131, ,"public input; sharrows",2013, , , ,,,,2013
988,SEGID- 7712,7712,25947170,0.05918802,Existing Bike Lane, ,95.254077963366, ,ADC rec route,0, , , ,,,,2003
989,SEGID- 4810,4810,25947180,0.02901462,Existing Bike Lane, ,46.6946050248212, ,ADC rec route,0, , , ,,,,2003
990,SEGID- 4354,4354,25947185,0.08100654,Existing Bike Lane, ,130.367643849357, ,ADC rec route,0, , , ,,,,2003
991,SEGID- 9640,9640,25960060,0.13707315,Existing Bike Lane, ,220.598064774212, ,COG 95,0, , , ,,,,2002
992,SEGID- 243,243,25960070,0.02976578,Existing Bike Lane, ,47.9034723310573, ,COG 95,0, , , ,,,,2002
993,SEGID- 551,551,25960080,0.07284813,Existing Bike Lane, ,117.237927752063, ,COG 95,0, , , ,,,,2002
994,SEGID- 8551,8551,25960090,0.04432573,Existing Bike Lane, ,71.3354911603978, ,COG 95,0, , , ,,,,2002
995,SEGID- 609,609,25960095,0.02360011,Existing Bike Lane, ,37.9807808666944, ,COG 95,0, , , ,,,,2002
996,SEGID- 5835,5835,25960100,0.06652551,Existing Bike Lane, ,107.062657672362, ,COG 95,0, , , ,,,,2002
997,SEGID- 13205,13205,17416045,0.08421464,Existing Bike Lane, ,135.53060812523,Out Bound, ,0, , , ,,,,2004
998,SEGID- 4364,4364,17416050,0.05254476,Existing Bike Lane, ,84.5631453757882,Out Bound, ,0, , , ,,,,2004
999,SEGID- 1102,1102,19087290,0.03624244,Existing Bike Lane, ,58.3266719638713, ,ADC rec route,0, , , ,,,,2010
1000,SEGID- 10347,10347,19087300,0.02238735,Existing Bike Lane,Yes,36.0290356304022,Out Bound, ,2017, , , ,,,,2010
1001,SEGID- 3125,3125,19087304,0.03312249,Existing Bike Lane,Yes,53.3055827535447,Out Bound,ADC rec route,2017, , , ,,,,2010
1002,SEGID- 4615,4615,19087320,0.06644414,Existing Bike Lane,Yes,106.931680451019,Out Bound,ADC rec route,2017, , , ,,,,2006
1003,SEGID- 1185,1185,19087330,0.03874799,Existing Bike Lane,Yes,62.3590165524489,Out Bound,ADC rec route,2017, , , ,,,,2006
1004,SEGID- 797,797,19087340,0.05172418,Existing Bike Lane,Yes,83.2421317467198,Out Bound,ADC rec route,2017, , , ,,,,2006
1005,SEGID- 7438,7438,30110070,0.13717376,Existing Bike Lane, ,220.760171399063, ,1975 plan,2011,Yes, , ,,,,2011
1006,SEGID- 5669,5669,30110080,0.06043461,Existing Bike Lane, ,97.2602434762836, ,1975 plan,2011,Yes, , ,,,,2011
1007,SEGID- 6816,6816,10070035,0.06329576,Existing Bike Lane,Maybe,101.864771660004, ,ADC rec route,0, , , ,,,,2005
1008,SEGID- 11841,11841,10070040,0.09224875,Existing Bike Lane,Maybe,148.460224911988, ,ADC rec route,0, , , ,,,,2005
1009,SEGID- 8839,8839,10070050,0.0788994,Existing Bike Lane,Maybe,126.976426739806, ,ADC rec route,2011,No, , ,,,,2005
1010,SEGID- 3324,3324,10070060,0.08075113,Existing Bike Lane,Maybe,129.956711570579, ,ADC rec route,2011,No, , ,,,,2005
1011,SEGID- 12836,12836,10070080,0.07291274,Existing Bike Lane,Maybe,117.341938343171, ,ADC rec route,2011,No, , ,,,,2005
1012,SEGID- 12493,12493,10070090,0.08492849,Existing Bike Lane,Maybe,136.679495877198, ,ADC rec route,2011,No, , ,,,,2005
1013,SEGID- 7336,7336,10070130,0.09181897,Existing Bike Lane, ,147.768884273899, , ,0, , , ,,,,2007
1014,SEGID- 8191,8191,10070140,0.0740927,Existing Bike Lane, ,119.240883042637, , ,0, , , ,,,,2007
1015,SEGID- 3692,3692,10070160,0.0820409,Existing Bike Lane, ,132.032535691289, , ,0, , , ,,,,2007
1016,SEGID- 9722,9722,10070165,0.02040165,Existing Bike Lane, ,32.8330910628459, , ,0, , , ,,,,2007
1017,SEGID- 9469,9469,10070170,0.10207911,Existing Bike Lane, ,164.280737146335, , ,0, , , ,,,,2007
1018,SEGID- 9699,9699,10070180,0.1023152,Existing Bike Lane, ,164.66068261753, , ,0, , , ,,,,2007
1019,SEGID- 2329,2329,10070190,0.04759836,Existing Bike Lane, ,76.6022592142206, , ,0, , , ,,,,2007
1020,SEGID- 12551,12551,10070370,0.0462532,Existing Bike Lane,Yes,74.4374652497983,Out Bound,ADC rec route,2017, , , ,,,,2008
1021,SEGID- 4536,4536,10070380,0.07395846,Existing Bike Lane,Yes,119.02486049331,Out Bound,ADC rec route,2017, , , ,,,,2008
1022,SEGID- 6014,6014,10090030,0.06349365,Existing Bike Lane,Yes,102.18332657753, , ,0, , , ,,,,2001
1023,SEGID- 6812,6812,10090040,0.09219454,Existing Bike Lane,Yes,148.373223092395, , ,0, , , ,,,,2001
1024,SEGID- 1479,1479,10090050,0.07968395,Existing Bike Lane,Yes,128.238713128082, , ,0, , , ,,,,2005
1025,SEGID- 11702,11702,10090060,0.07992208,Existing Bike Lane,Yes,128.622850906509, , ,0, , , ,,,,2005
1026,SEGID- 9221,9221,10090070,0.04186202,Existing Bike Lane,Yes,67.3704486548782,In Bound, ,0, , , ,,,,2005
1027,SEGID- 10429,10429,10090080,0.07296161,Existing Bike Lane,Yes,117.420768847065,In Bound, ,0, , , ,,,,2005
1028,SEGID- 12648,12648,10090090,0.08428215,Existing Bike Lane,Yes,135.639594571031,In Bound, ,0, , , ,,,,2005
1029,SEGID- 4496,4496,10090095,0.02994852,Existing Bike Lane, ,48.1969051158485,In Bound,ADC rec route,0, , , ,,,,2005
1030,SEGID- 10091,10091,10090100,0.02810428,Existing Bike Lane, ,45.2296235043056,In Bound,ADC rec route,0, , , ,,,,2005
1031,SEGID- 1668,1668,10100030,0.11652158,Existing Bike Lane, ,187.524200968048, , ,0, , , ,,,,2004
1032,SEGID- 7061,7061,10100050,0.0835399,Existing Bike Lane, ,134.444668666515, ,1975 plan,0, , , ,,,,2004
1033,SEGID- 11251,11251,10100070,0.05058174,Existing Bike Lane, ,81.4036542288539, ,1975 plan,0, , , ,,,,2004
1034,SEGID- 32,32,10100075,0.05292409,Existing Bike Lane, ,85.1732141196621,In Bound,1975 plan,0, , , ,,,,2004
1035,SEGID- 1804,1804,10140130,0.11025593,Existing Bike Lane, ,177.440104997511, ,"COG 95, ADC rec route",0, , , ,,,,2006
1036,SEGID- 10139,10139,10140140,0.05586187,Existing Bike Lane, ,89.901139812718, ,"COG 95, ADC rec route",0, , , ,,,,2006
1037,SEGID- 3774,3774,10140150,0.05099595,Existing Bike Lane, ,82.07020121781, ,"COG 95, ADC rec route",0, , , ,,,,2006
1038,SEGID- 5252,5252,10140155,0.05116996,Existing Bike Lane, ,82.3502197981117, ,"COG 95, ADC rec route",0, , , ,,,,2006
1039,SEGID- 11968,11968,10140160,0.05098383,Existing Bike Lane, ,82.0507076550863, ,COG 95,0, , , ,,,,2006
1040,SEGID- 11819,11819,10140165,0.05090943,Existing Bike Lane, ,81.9309303648774, ,COG 95,0, , , ,,,,2006
1041,SEGID- 10111,10111,10140170,0.05128168,Existing Bike Lane, ,82.5300448718881, ,COG 95,0, , , ,,,,2006
1042,SEGID- 2327,2327,10140175,0.05134524,Existing Bike Lane, ,82.6326472124103, ,COG 95,0, , , ,,,,2006
1043,SEGID- 12073,12073,10140530,0.07331436,Existing Bike Lane, ,117.988075952316, ,existing bike lane,0, , , ,,,,2002
1044,SEGID- 4379,4379,10140540,0.07344064,Existing Bike Lane, ,118.192069839387, ,existing bike lane,0, , , ,,,,2002
1045,SEGID- 421,421,10140550,0.07369559,Existing Bike Lane, ,118.601484422816, ,COG 95,0, , , ,,,,2007
1046,SEGID- 10446,10446,10140570,0.06430251,Existing Bike Lane, ,103.48503490784, ,COG 95,0, , , ,,,,2007
1047,SEGID- 12730,12730,10140573,0.02422635,Existing Bike Lane, ,38.989001282472, ,COG 95,0, , , ,,,,2007
1048,SEGID- 4892,4892,10140575,0.04029637,Existing Bike Lane, ,64.8500019752764, ,COG 95,0, , , ,,,,2007
1049,SEGID- 857,857,10140580,0.05510386,Existing Bike Lane, ,88.68203518755, ,COG 95,0, , , ,,,,2007
1050,SEGID- 3468,3468,10140590,0.03963161,Existing Bike Lane, ,63.7810254694525, ,COG 95,0, , , ,,,,2007
1051,SEGID- 12988,12988,20020180,0.05140623,Existing Bike Lane, ,82.7304969044325,In Bound,existing bike route,2013, , , ,,,,2013
1052,SEGID- 11387,11387,18456140,0.13930988,Existing Bike Lane, ,224.197979444482, , ,0, , , ,,,,2008
1053,SEGID- 3713,3713,18846110,0.05646417,Existing Bike Lane, ,90.8704720336261,Out Bound, ,2009,Yes, , ,,,,2009
1054,SEGID- 2264,2264,13133110,0.05606119,Existing Bike Lane, ,90.2216739158106, ,ADC rec route,0, , , ,,,,2006
1055,SEGID- 763,763,10140310,0.09852896,Existing Bike Lane, ,158.567076000594, ,COG 95,2010,Yes, , ,,,,2010
1056,SEGID- 5540,5540,10140300,0.08777585,Existing Bike Lane, ,141.262282024954, ,COG 95,2010,Yes, , ,,,,2010
1057,SEGID- 13207,13207,10140295,0.06774415,Existing Bike Lane, ,109.023705762551, ,COG 95,2016,Yes,Yes,WABA proposes a climbing lane,,,,2016
1058,SEGID- 1074,1074,20140055,0.04206713,Existing Bike Lane, ,67.7006170550591, , ,0, , , ,,,,2003
1059,SEGID- 10147,10147,18456180,0.0951474,Existing Bike Lane, ,153.125218844871, , ,0, , , ,,,,2008
1060,SEGID- 8778,8778,18456130,0.12577922,Existing Bike Lane, ,202.422440138865, , ,0, , , ,,,,2008
1061,SEGID- 11007,11007,10120115,0.09262309,Existing Bike Lane, ,149.062531082777, , ,0, , , ,,,,2008
1062,SEGID- 8922,8922,10120120,0.10991564,Existing Bike Lane, ,176.892386607702, , ,0, , , ,,,,2008
1063,SEGID- 1035,1035,10120130,0.09213055,Existing Bike Lane, ,148.270090499872, , ,0, , , ,,,,2008
1064,SEGID- 8,8,10120140,0.0737821,Existing Bike Lane, ,118.741010132539, , ,0, , , ,,,,2008
1065,SEGID- 1745,1745,10120150,0.03684979,Existing Bike Lane, ,59.3045009246122, , ,0, , , ,,,,2008
1066,SEGID- 2582,2582,36539030,0.08783035,Existing Bike Lane, ,141.349509641651, , ,0, , , ,,,,2008
1067,SEGID- 5715,5715,30150060,0.04140303,Existing Bike Lane, ,66.631832231407, , ,0, , , ,,,,2008
1068,SEGID- 7414,7414,30150070,0.01285139,Existing Bike Lane, ,20.6823233701911, , ,0, , , ,,,,2008
1069,SEGID- 6579,6579,30150072,0.10444486,Existing Bike Lane, ,168.088377123743, , ,0, , , ,,,,2007
1070,SEGID- 12095,12095,16883285,0.11052795,Existing Bike Lane, ,177.878087076165, , ,2009,1st draft, , ,,,,2010
1071, ,1820,10100100,0.07288852,Existing Bike Lane, ,117.302436484225, ,Not in Bike Plan,2013, , , ,,,,2013
1072, ,5193,10100095,0.07305913,Existing Bike Lane, ,117.578093352262, ,Not in Bike Plan,2013, , , ,,,,2013
