,TOTAL_BICYCLES,TOTAL_VEHICLES,TOTAL_PEDESTRIANS,LATITUDE,LONGITUDE,XCOORD,YCOORD,FATAL_BICYCLIST,MPDLATITUDE,MPDLONGITUDE,FROMDATE,STREETSEGID,ROUTEID,NEARESTINTSTREETNAME,NEARESTINTROUTEID,OFFINTERSECTION
12614,1,1,0,38.912609,-77.021918,398099.1,138305.18,0,38.912609,-77.021918,2017-04-23 04:00:00+00:00,9469.0,11000702,7TH ST NW,11000702,0.05
12622,1,1,0,38.897096000000005,-77.046664,395952.037,136583.927,0,38.897096000000005,-77.04665200000001,2018-09-26 04:00:00+00:00,829.0,11002102,F ST NW,11034382,28.597169899999997
12662,1,1,0,38.907913,-77.034564,397002.12200000003,137784.241,0,38.907913,-77.03454,2017-12-19 05:00:00+00:00,8371.0,11001502,RHODE ISLAND AVE NW,11075462,3.1086031000000003
12714,1,1,0,38.921076,-77.041823,396373.18,139245.747,0,38.920982,-77.04219300000001,2018-09-27 04:00:00+00:00,-9.0,47089382,18TH ST NW,11001802,6.5065982
13260,1,1,0,38.898247,-77.01425,398763.835,136710.781,0,38.898247,-77.014289,2017-04-27 04:00:00+00:00,5435.0,15048463,MASSACHUSETTS AVE NW,11059602,138.8481309
13367,1,1,0,38.911128000000005,-77.042108,396347.95200000005,138141.376,0,38.911118,-77.042108,2017-04-27 04:00:00+00:00,1973.0,11072862,NEW HAMPSHIRE AVE NW,11064222,5.0933234
13370,1,1,0,38.910133,-76.997812,400189.777,138030.06900000002,0,38.910967,-76.99825600000001,2019-10-15 04:00:00+00:00,,47074982,NEW YORK AVE NE,12064672,11.07
13377,1,1,0,38.908793,-76.982359,401530.071,137881.52800000002,0,38.908772,-76.98231,2017-04-27 04:00:00+00:00,11817.0,12086642,MOUNT OLIVET RD NE,12062462,26.658365500000002
13410,1,1,0,38.912634999999995,-77.013376,398839.888,138307.918,0,38.912628999999995,-77.013312,2017-04-27 04:00:00+00:00,8583.0,11036722,R ST NW,11074162,20.6029285
13482,1,1,0,38.916643,-77.00890799999999,399227.474,138752.814,0,38.916643,-77.008882,2017-04-27 04:00:00+00:00,-9.0,25065323,RHODE ISLAND AVE NE,12075462,23.858087899999997
13570,1,1,0,38.894427,-77.00203499999999,399823.434,136286.568,0,38.894689,-77.002473,2018-10-03 04:00:00+00:00,28.0,12000302,MASSACHUSETTS AVE NE,12059602,39.042919
13825,2,2,0,38.884559,-76.93563499999999,405584.439,135193.171,0,38.884471999999995,-76.935603,2018-05-22 04:00:00+00:00,-9.0,58001792,BENNING RD SE,13015342,28.86
13838,1,1,0,38.903915999999995,-77.018928,398358.167,137340.16,0,38.903915999999995,-77.018928,2018-10-04 04:00:00+00:00,5213.0,11000502,NEW YORK AVE NW,11064672,0.038174099999999996
13906,1,1,0,38.919364,-77.017935,398444.684,139055.02300000002,0,38.919406,-77.01794100000001,2017-04-30 04:00:00+00:00,2078.0,11090152,4TH ST NW,11000402,7.2012727
13955,1,1,0,38.905091999999996,-77.058105,394960.10799999995,137472.075,0,38.905089000000004,-77.058251,2017-04-29 04:00:00+00:00,10588.0,11002902,M ST NW,11057852,20.570498899999997
13969,1,1,0,38.94187,-77.034255,397030.36100000003,141553.79,0,38.9423,-77.034228,2018-06-12 04:00:00+00:00,5674.0,11088012,ARKANSAS AVE NW,11011052,53.8659856
14103,1,1,0,38.919273,-77.0365,396834.74100000004,139045.34699999998,0,38.919273,-77.03649399999999,2017-05-02 04:00:00+00:00,6882.0,11001602,FLORIDA AVE NW,11036722,14.165932399999999
14273,1,1,0,38.943996000000006,-77.032474,397184.781,141789.74800000002,0,38.944168,-77.032738,2018-10-05 04:00:00+00:00,1024.0,11092102,14TH ST NW,11001402,19.1705556
14339,1,1,0,38.902515,-77.003569,399690.43,137184.456,0,38.902515,-77.003569,2017-05-03 04:00:00+00:00,1100.0,12000202,K ST NE,12050892,0.014941999999999999
14354,1,1,0,38.904149,-76.986572,401164.768,137365.909,0,38.904032,-76.986654,2017-05-03 04:00:00+00:00,-9.0,47056272,,,-999.0
14387,1,1,0,38.917339,-77.04165,396387.99,138830.896,0,38.917339,-77.04149,2017-05-04 04:00:00+00:00,10867.0,11001802,U ST NW,11087232,41.8392474
14451,1,1,0,38.893578000000005,-76.99616800000001,400332.4,136192.34,0,38.893678,-76.99605600000001,2017-05-04 04:00:00+00:00,12532.0,12000702,7TH ST NE,12000702,14.83
14538,1,1,0,38.905297,-77.01474499999999,398721.085,137493.37300000002,0,38.905286,-77.014782,2017-05-03 04:00:00+00:00,11495.0,11064282,NEW YORK AVE NW,11064672,8.3955396
14709,1,1,0,38.921983000000004,-77.03263299999999,397170.138,139346.033,0,38.923398999999996,-77.032146,2018-10-09 04:00:00+00:00,-9.0,47087962,CHAPIN ST NW 1,11022032,202.08391709999998
14752,1,1,0,38.911345000000004,-77.042876,396281.395,138165.475,0,38.911165999999994,-77.043019,2017-05-04 04:00:00+00:00,-9.0,47022052,Q ST NW 1,11072862,13.665479500000002
14757,1,1,0,38.908742,-77.04771600000001,395861.44299999997,137876.764,0,38.908475,-77.049308,2018-06-13 04:00:00+00:00,-9.0,47042142,O ST NW 1,11065842,138.5814439
14905,1,2,0,38.893478,-76.95094499999999,404255.625,136182.4,0,38.893828000000006,-76.950179,2018-10-10 04:00:00+00:00,-9.0,47023912,DIX ST NE,12029702,4.71
15004,1,1,0,38.912609,-77.04541800000001,396060.945,138305.954,0,38.912719,-77.04541800000001,2017-05-06 04:00:00+00:00,12828.0,11074162,CONNECTICUT AVE NW,11025152,25.877940399999996
15084,1,1,0,38.883993,-77.009253,399197.154,135128.437,0,38.884035,-77.009203,2018-04-11 04:00:00+00:00,7878.0,14091201,CANAL ST SE,13020282,22.983386499999998
15216,1,1,0,38.942925,-77.025785,397764.68100000004,141670.62300000002,0,38.942925,-77.025785,2018-03-18 04:00:00+00:00,3740.0,11040042,IOWA AVE NW,11048552,0.08253150000000001
15332,1,1,0,38.930813,-76.972545,402380.56700000004,140326.11,0,38.930721000000005,-76.972471,2018-03-18 04:00:00+00:00,5130.0,12075462,24TH ST NE,12002402,41.3247817
15415,1,1,0,38.915532,-77.012375,398926.74600000004,138629.56900000002,0,38.915628000000005,-77.01224,2018-08-22 04:00:00+00:00,5400.0,11084562,RHODE ISLAND AVE NW,11075462,13.06
15467,1,1,1,38.891824,-76.990247,400846.1,135997.76,0,38.891824,-76.990016,2017-05-08 04:00:00+00:00,13011.0,12001202,CONSTITUTION AVE NE,12025352,28.9078469
15500,1,1,0,38.923807000000004,-76.986681,401154.93299999996,139548.125,0,38.923583,-76.988233,2018-10-12 04:00:00+00:00,-9.0,58011982,RHODE ISLAND AVE NE,12075462,123.07974340000001
15516,1,1,0,38.900117,-76.981833,401575.89700000006,136918.45,0,38.900089,-76.983251,2018-10-12 04:00:00+00:00,-9.0,58005122,,,-999.0
15580,1,1,0,38.965151,-77.027692,397600.089,144138.011,0,38.965154,-77.027736,2017-04-28 04:00:00+00:00,468.0,11040042,RITTENHOUSE ST NW,11076242,22.3491445
15583,1,1,0,38.932633,-76.99616800000001,400332.223,140527.77300000002,0,38.932305,-76.996125,2017-05-07 04:00:00+00:00,15736.0,12000702,MONROE ST NE,12061422,8.018990400000002
15597,1,1,0,38.953066,-77.019726,398290.191,142796.28,0,38.953066,-77.01974200000001,2017-05-07 04:00:00+00:00,12279.0,11000502,HAMILTON ST NW,11042902,7.9743315
15604,1,1,0,38.914658,-77.074199,393565.027,138535.02599999998,0,38.914411,-77.073954,2018-09-09 04:00:00+00:00,6878.0,11003802,S ST NW,11077672,20.69
15670,1,1,0,38.897349,-77.031963,397227.283,136611.5,0,38.897341,-77.031962,2018-10-12 04:00:00+00:00,5749.0,11001402,F ST NW,11034382,0.8857366
15836,1,1,0,38.906883,-77.063066,394529.935,137671.196,0,38.906895,-77.063027,2017-05-08 04:00:00+00:00,11365.0,11094052,N ST NW,11063182,7.8309774
15850,1,1,0,38.892252,-77.010051,399128.01200000005,136045.234,0,38.892227,-77.01017399999999,2017-05-08 04:00:00+00:00,4604.0,11064282,CONSTITUTION AVE NW,11025352,22.6217093
15871,1,1,0,38.896396,-77.009703,399158.255,136505.283,0,38.896281,-77.00990999999999,2018-11-14 05:00:00+00:00,-9.0,47085952,E ST NW,11031332,25.163957699999997
15895,1,1,0,38.962701,-77.02691,397667.76200000005,143865.97699999998,0,38.9626,-77.02691,2017-05-08 04:00:00+00:00,1867.0,11069682,9TH ST NW,11000902,82.5098277
15911,1,2,0,38.835667,-76.99408000000001,400513.95700000005,129763.829,0,38.835086,-76.99436800000001,2018-10-12 04:00:00+00:00,-9.0,58002712,9TH ST SE,13000902,42.08
16124,1,1,0,38.961014,-77.028031,397570.585,143678.73,0,38.961019,-77.028099,2018-10-13 04:00:00+00:00,7711.0,11040042,GEORGIA AVE NW,11040042,5.94
16151,1,1,0,38.928739,-77.01384,398799.97,140095.65,0,38.930076,-77.016489,2018-05-23 04:00:00+00:00,-9.0,58020882,,,-999.0
16203,1,1,0,38.897293,-77.002038,399823.2,136604.768,0,38.897293,-77.002071,2019-11-19 05:00:00+00:00,,12000302,3RD ST NE,12000302,5.5
16204,1,1,0,38.903579,-77.025984,397746.19,137302.87,0,38.903613,-77.025932,2018-10-13 04:00:00+00:00,12655.0,11001002,MASSACHUSETTS AVE NW,11059602,5.889504799999999
16334,1,1,0,38.912602,-77.001372,399881.041,138304.214,0,38.912684999999996,-77.001372,2017-05-10 04:00:00+00:00,12653.0,12074162,3RD ST NE,12000302,58.10961329999999
16556,1,1,0,38.900099,-76.98351600000001,401429.856,136916.35199999998,0,38.900115,-76.983528,2017-05-10 04:00:00+00:00,3039.0,12059472,15TH ST NE,12001502,7.626561200000001
16611,1,1,0,38.927409999999995,-77.034315,397024.48799999995,139948.587,0,38.927324,-77.034306,2017-04-06 04:00:00+00:00,11450.0,11024632,15TH ST NW,11001502,109.9553803
16712,1,1,0,38.882113000000004,-76.989892,400877.06,134919.772,0,38.882346999999996,-76.98990500000001,2018-03-19 04:00:00+00:00,12284.0,13069812,12TH ST SE,13001202,31.1480355
16931,1,1,0,38.90374,-77.05141400000001,395540.4,137321.69,0,38.90374,-77.05141400000001,2017-05-11 04:00:00+00:00,2383.0,11002402,L ST NW,11053492,0.0155067
17034,1,1,0,38.914462,-77.022416,398055.96,138510.892,0,38.914226,-77.021824,2018-10-16 04:00:00+00:00,-9.0,47008572,T ST NW,11084562,157.94216369999998
17081,1,1,0,38.917003,-77.03649200000001,396835.269,138793.369,0,38.917003,-77.03649200000001,2017-05-12 04:00:00+00:00,3684.0,11001602,NEW HAMPSHIRE AVE NW,11064222,0.0903936
17224,1,1,0,38.905646999999995,-77.02703699999999,397654.87,137532.53,0,38.905648,-77.02703699999999,2018-10-16 04:00:00+00:00,6029.0,11001102,M ST NW,11057852,0.09188980000000001
17439,1,1,0,38.909971,-77.03455699999999,397002.82,138012.691,0,38.909971,-77.034492,2017-05-12 04:00:00+00:00,4466.0,11001502,P ST NW,11068382,36.1889076
17672,1,2,0,38.902939,-77.021919,398098.734,137231.76,0,38.902939,-77.021919,2018-10-17 04:00:00+00:00,6068.0,11000702,7TH ST NW & NEW YORK AVE NW,11000702,0.02
17683,1,1,0,38.898694,-76.97653000000001,402035.899,136760.51,0,38.898718,-76.976649,2018-10-17 04:00:00+00:00,9923.0,12001902,BENNING RD NE,12015342,26.4854435
17762,1,1,0,38.896868,-77.006417,399443.37100000004,136557.586,0,38.896302,-77.007518,2018-10-17 04:00:00+00:00,15656.0,12024732A,COLUMBUS CIR NE 1,12024732,55.126321700000005
17784,1,1,0,38.896868,-77.006417,399443.37100000004,136557.586,0,38.896468,-77.007289,2018-10-17 04:00:00+00:00,15656.0,12024732A,COLUMBUS CIR NE 1,12024732,49.984907
18151,1,2,0,38.873753,-76.976351,402052.196,133991.96300000002,0,38.873751,-76.976519,2019-05-29 04:00:00+00:00,1731.0,13095162,YOUNG ST SE,13095162,19.91
18224,1,1,0,38.904077,-76.98109699999999,401639.593,137358.059,0,38.902584999999995,-76.981748,2018-10-18 04:00:00+00:00,9655.0,12055182,BLADENSBURG RD NE,12015992,173.46498469999997
18260,1,1,0,38.935202000000004,-76.963447,403169.227,140813.63199999998,0,38.935202000000004,-76.963447,2017-05-14 04:00:00+00:00,8646.0,12031982,OTIS ST NE,12068052,0.047945
18411,1,1,0,38.908594,-77.00389399999999,399662.29600000003,137859.28699999998,0,38.908773,-77.004343,2018-10-19 04:00:00+00:00,5265.0,12036722,NEW YORK AVE NE,12064672,25.67
18421,1,1,0,38.907241,-77.038045,396700.184,137709.765,0,38.907049,-77.03805,2017-05-15 04:00:00+00:00,3382.0,11063182,BATAAN ST NW,11013942,39.6042952
18567,1,1,0,38.889806,-76.995102,400424.936,135773.635,0,38.889815000000006,-76.995102,2018-10-19 04:00:00+00:00,10002.0,15031912,8TH ST NE,12000802,12.1596715
18607,1,1,0,38.918957,-77.034724,396988.667,139010.189,0,38.918948,-77.03470300000001,2017-04-07 04:00:00+00:00,8033.0,11064222,15TH ST NW,11001502,21.7093841
18634,1,1,0,38.908747999999996,-77.067839,394116.07,137878.55,0,38.908747999999996,-77.067839,2017-05-16 04:00:00+00:00,2765.0,11003402,P ST NW,11068382,0.8220408000000001
18707,1,1,0,38.915572999999995,-77.036508,396833.87,138634.628,0,38.915572999999995,-77.036508,2017-05-15 04:00:00+00:00,8623.0,11001602,T ST NW,11084562,0.8384828000000001
18734,1,1,0,38.903477,-77.049235,395729.367,137292.397,0,38.903415,-77.049132,2017-05-10 04:00:00+00:00,6253.0,11064222,22ND ST NW,11002202,44.2785007
18815,1,1,0,38.905664,-77.041125,396432.906,137534.797,0,38.905777,-77.041256,2019-05-29 04:00:00+00:00,10134.0,11057852,CONNECTICUT AVE NW,11025152,16.9440236
18860,1,1,0,38.905251,-77.02705999999999,397625.57,137489.906,0,38.905251,-77.02705999999999,2018-10-20 04:00:00+00:00,-9.0,47088292,11TH ST NW,11001102,2.3335527000000003
19049,1,1,0,38.902415999999995,-77.02962600000001,397430.25,137173.916,0,38.902415999999995,-77.029736,2018-12-07 05:00:00+00:00,1103.0,11001302,K ST NW,11050892,15.176281900000001
19054,1,1,0,38.896055,-77.02704200000001,397654.165,136467.656,0,38.896055,-77.027091,2018-04-06 04:00:00+00:00,12987.0,11001102,E ST NW,11031332,10.0431367
19212,1,1,0,38.905646999999995,-77.02703699999999,397654.87,137532.53,0,38.905648,-77.02703699999999,2018-10-24 04:00:00+00:00,6029.0,11001102,M ST NW,11057852,0.09188980000000001
19340,1,1,0,38.946784,-76.97882800000001,401835.336,142098.878,0,38.946644,-76.979005,2017-05-20 04:00:00+00:00,8697.0,12031982,MICHIGAN AVE NE,12060582,97.0593628
19398,1,1,0,38.933094,-77.023811,397935.45700000005,140579.259,0,38.933115,-77.023557,2017-05-20 04:00:00+00:00,1543.0,11040042,PARK RD NW,11068902,23.803584100000002
19497,1,1,1,38.928763000000004,-77.03331999999999,397110.86299999995,140098.77300000002,0,38.928832,-77.033327,2018-09-11 04:00:00+00:00,7973.0,11048752,14TH ST NW,11001402,59.54125
19823,1,1,0,38.899814,-77.02220799999999,398073.55700000003,136884.88199999998,0,38.899689,-77.022209,2017-05-21 04:00:00+00:00,11714.0,11042442,7TH ST NW,11000702,29.278628100000002
19858,1,1,0,38.902116,-77.021915,398099.052,137140.384,0,38.902116,-77.021912,2017-05-21 04:00:00+00:00,8098.0,11000702,K ST NW,11050892,0.8897684000000001
19859,1,1,0,38.903739,-77.033078,397130.88,137320.79,0,38.903739,-77.033077,2019-09-28 04:00:00+00:00,,11089442,L ST NW,11053492,0.1
19885,1,1,0,38.903728,-76.996438,400308.956,137319.155,0,38.905194,-76.996197,2019-11-02 04:00:00+00:00,,12053492,7TH ST NE,12000702,11.99
19964,1,1,0,38.916996999999995,-77.028083,397564.51,138792.5,0,38.916948,-77.028064,2017-04-08 04:00:00+00:00,11766.0,11001202,U ST NW,11087232,5.7130257
20097,1,1,0,38.90456,-77.031635,397256.033,137391.031,0,38.90456,-77.031635,2017-05-16 04:00:00+00:00,-9.0,47087852,14TH ST NW,11001402,34.0049759
20100,1,1,0,38.928644,-77.03218299999999,397209.41,140085.521,0,38.928391999999995,-77.032228,2018-10-20 04:00:00+00:00,3413.0,11048752,14TH ST NW,11001402,58.321792599999995
20171,1,1,1,38.931121000000005,-77.055925,395150.99299999996,140361.49,0,38.931283,-77.055965,2019-08-25 04:00:00+00:00,,11025152,CONNECTICUT AVE NW,11025152,52.48
20219,1,1,0,38.90894,-77.01892600000001,398358.516,137897.823,0,38.90894,-77.01870500000001,2017-05-17 04:00:00+00:00,491.0,11000502,O ST NW,11065842,44.506756700000004
20275,1,1,0,38.915125,-77.093243,391913.441,138588.385,0,38.915125,-77.093243,2017-05-17 04:00:00+00:00,6074.0,11057912,RESERVOIR RD NW,11075332,0.8824477
20280,1,1,1,38.955934,-77.02725699999999,397637.44,143114.76,0,38.955928,-77.027273,2017-05-17 04:00:00+00:00,2253.0,11047902,KENNEDY ST NW,11052062,37.1399597
20282,1,1,0,38.897333,-77.019288,398326.852,136609.432,0,38.897293,-77.019287,2017-05-16 04:00:00+00:00,1775.0,11034382,5TH ST NW,11000502,31.4065555
20360,1,1,0,38.902978000000004,-77.051416,395540.12200000003,137237.08,0,38.902905,-77.050561,2018-06-15 04:00:00+00:00,-9.0,11002402,PENNSYLVANIA AVE NW,11069812,74.6392348
20434,1,1,0,38.939493,-77.032729,397162.511,141289.84900000002,0,38.939609999999995,-77.032699,2018-10-22 04:00:00+00:00,5332.0,11001402,SHEPHERD ST NW,11079562,14.820403099999998
20611,1,1,0,38.893327,-77.014235,398765.12799999997,136164.654,0,38.89205,-77.01519,2017-05-17 04:00:00+00:00,5435.0,15048463,CONSTITUTION AVE NW,11025352,82.6401078
20833,1,1,0,38.896128999999995,-77.01565,398642.385,136475.701,0,38.895963,-77.015652,2017-05-18 04:00:00+00:00,12804.0,11031332,3RD ST NW,11000302,44.419510700000004
20835,1,1,0,38.914831,-77.046311,395983.631,138552.645,0,38.914799,-77.046311,2017-05-18 04:00:00+00:00,2470.0,11012672,CONNECTICUT AVE NW,11025152,6.184165900000001
20847,1,1,0,38.903743,-77.0449,396105.43799999997,137321.725,0,38.903743,-77.0449,2017-05-18 04:00:00+00:00,2115.0,11002002,L ST NW,11053492,0.0960668
20910,1,1,0,38.926606,-76.994963,400436.777,139858.761,0,38.926606,-76.99497099999999,2017-05-18 04:00:00+00:00,8093.0,12000802,HAMLIN ST NE,12043032,90.3166202
20924,1,1,0,38.907121000000004,-77.012169,398944.529,137695.821,0,38.907121000000004,-77.012165,2017-05-18 04:00:00+00:00,10637.0,11000102,N ST NW,11063182,12.6772258
20964,1,1,0,38.877369,-77.01436600000001,398753.473,134393.186,0,38.87737,-77.014333,2017-05-19 04:00:00+00:00,-9.0,58019502,L ST SW,14053492,18.5828674
21032,1,1,0,38.903739,-77.035628,396909.655,137320.97699999998,0,38.903726,-77.035628,2017-05-22 04:00:00+00:00,1829.0,11053492,16TH ST NW,11001602,79.2107511
21133,1,1,0,38.902516999999996,-77.012272,398944.27,137184.71,0,38.902448,-77.012272,2018-04-14 04:00:00+00:00,3327.0,11000102,K ST NW,11050892,11.5859522
21313,1,1,0,38.897132,-77.003509,399695.595,136586.91,0,38.897338,-77.003502,2019-03-05 05:00:00+00:00,1814.0,12000202,F ST NE,12034382,1.1236692
21319,1,1,0,38.875289,-76.96112,403373.80299999996,134162.897,0,38.875741,-76.961162,2019-11-02 04:00:00+00:00,,13017352,ANACOSTIA RD SE & BRANCH AVE SE,13010532,10.0
21479,1,1,0,38.937638,-77.033303,397112.719,141083.917,0,38.937638,-77.033059,2017-05-22 04:00:00+00:00,-9.0,47013422,QUINCY ST NW,11074032,36.50302979999999
21984,1,1,0,38.925357,-77.03845,396665.91,139720.82,0,38.925357,-77.03845,2019-09-11 04:00:00+00:00,,11024632,QUARRY RD NW,11073192,0.03
22039,1,2,0,38.891071999999994,-76.95281999999999,404093.05799999996,135915.234,0,38.890731,-76.95244699999999,2018-10-28 04:00:00+00:00,-9.0,47048632,AMES ST NE 1,12010272,55.1825336
22075,1,1,0,38.880520000000004,-77.004711,399591.279,134742.83800000002,0,38.880441,-77.004829,2018-10-28 04:00:00+00:00,14747.0,13042442,H ST SE,13042442,68.61
22114,2,1,0,38.895489000000005,-77.033564,397088.33,136405.06699999998,0,38.895534000000005,-77.03357199999999,2017-05-24 04:00:00+00:00,1067.0,11069812,15TH ST NW,11001502,8.399761900000001
22318,1,1,0,38.896557,-77.00788399999999,399316.039,136523.143,0,38.896468,-77.00783100000001,2018-10-29 04:00:00+00:00,1972.0,12031332,COLUMBUS CIR NE,12024732,25.76
22415,1,2,0,38.894104,-77.02811700000001,397560.80700000003,136251.165,0,38.894099,-77.02756099999999,2019-11-22 05:00:00+00:00,,11001202,11TH ST NW,11001102,83.35
22442,1,1,0,38.901344,-77.034914,396971.468,137055.057,0,38.901325,-77.034588,2018-10-29 04:00:00+00:00,555.0,11047772,15TH ST NW & VERMONT AVE NW,11001502,1.25
22459,1,1,0,38.904736,-76.991722,400718.049,137430.988,0,38.904802000000004,-76.991885,2018-10-29 04:00:00+00:00,-9.0,47051432,MORSE ST NE 1,12062202,23.206936499999998
22536,1,1,0,38.897349,-77.03015699999999,397383.987,136611.466,0,38.897391,-77.03161,2018-10-29 04:00:00+00:00,8037.0,11034382,14TH ST NW,11001402,30.995971700000002
22543,1,1,0,38.903379,-77.026454,397705.394,137280.72,0,38.903756,-77.02634300000001,2018-10-29 04:00:00+00:00,-9.0,47079382,MASSACHUSETTS AVE NW,11059602,8.9959799
22547,1,2,0,38.8933,-76.949721,404361.795,136162.734,0,38.893408,-76.949894,2018-10-29 04:00:00+00:00,-9.0,47015862,CLAY PL NE & Alley-47056722,12023662,44.23
22589,1,1,0,38.934107,-77.026326,397717.47799999994,140691.76,0,38.935885999999996,-77.02469,2018-10-30 04:00:00+00:00,10142.0,11076702,QUEBEC PL NW,11073252,43.85
22598,1,1,0,38.887565,-77.01628199999999,398587.403,135525.045,0,38.887571,-77.01628199999999,2017-05-26 04:00:00+00:00,2767.0,14047972,MARYLAND AVE SW,14059472,26.8740984
22608,1,1,0,38.935658000000004,-77.019204,398334.992,140863.731,0,38.935658000000004,-77.01918,2017-05-26 04:00:00+00:00,6982.0,11068832,PRINCETON PL NW,11072342,23.3407098
22670,1,1,0,38.891115,-77.007819,399216.07,135772.41,0,38.891115,-77.007819,2018-10-30 04:00:00+00:00,,,,,
22807,1,1,0,38.910548999999996,-77.009662,399161.98299999995,138076.301,0,38.910433000000005,-77.009723,2018-10-30 04:00:00+00:00,-9.0,47004232,BATES ST NW,11014102,8.023183
22825,1,1,0,38.922428000000004,-77.027036,397655.52,139395.304,0,38.922428000000004,-77.027036,2017-05-26 04:00:00+00:00,4818.0,11001102,CLIFTON ST NW,11024112,0.033031300000000006
22827,1,1,0,38.868581,-76.98076999999999,401668.80700000003,133417.711,0,38.868582,-76.980846,2017-05-26 04:00:00+00:00,10619.0,13001702,MINNESOTA AVE SE,13061162,14.914964000000001
23034,1,1,0,38.941064000000004,-77.025306,397806.12,141464.017,0,38.940796,-77.025283,2018-10-30 04:00:00+00:00,8413.0,11040042,GEORGIA AVE NW,11040042,4.06
23061,1,2,0,38.902515,-77.009364,399187.783,137184.449,0,38.902459,-77.009364,2017-05-26 04:00:00+00:00,4421.0,11050892,K ST NE,12050892,26.7191356
23182,1,1,0,38.914034,-77.05323100000001,395383.43,138464.45,0,38.914034,-77.05323100000001,2018-10-31 04:00:00+00:00,5761.0,11059602,MASSACHUSETTS AVE NW,11059602,0.09
23270,1,1,0,38.905091,-77.058105,394960.10799999995,137472.05800000002,0,38.905089000000004,-77.058251,2018-10-31 04:00:00+00:00,10588.0,11002902,M ST NW,11057852,20.5704948
